"Species","Timestep","GRO","TWD","Temperature","VPD"
"B","2015-01-10T17:00:00Z",0,11.7645,8.396134,0.355180232395916
"B","2015-01-10T18:00:00Z",0,11.5247000000001,7.593669,0.35028006503204
"B","2015-01-10T19:00:00Z",0,11.5756,6.706995,0.37383587677248
"B","2015-01-10T20:00:00Z",0,12.7428,5.886058,0.324434802475926
"B","2015-01-10T21:00:00Z",0,12.2779,3.637035,0.120586488928321
"B","2015-01-10T22:00:00Z",0,12.8148,4.596336,0.201100515194012
"B","2015-01-10T23:00:00Z",0,12.6336,5.236122,0.285553152177372
"B","2015-01-11T00:00:00Z",0,13.6173,4.837941,0.303181422867274
"B","2015-01-11T01:00:00Z",0,13.7240000000001,4.10124,0.216596928932813
"B","2015-01-11T02:00:00Z",0,14.5085,4.523201,0.218332196183283
"B","2015-01-11T03:00:00Z",0,13.5342999999999,3.966238,0.15811751325189
"B","2015-01-11T04:00:00Z",0,14.3746000000001,3.122356,0.103106616120702
"B","2015-01-11T05:00:00Z",0,14.2025,3.62306,0.115052759058514
"B","2015-01-11T06:00:00Z",0,14.0063000000001,2.357236,0.0884902861548884
"B","2015-01-11T07:00:00Z",0,13.2952000000001,3.077874,0.12869625240479
"B","2015-01-11T08:00:00Z",0,12.774,2.33871,0.0567283352141743
"B","2015-01-11T09:00:00Z",0,11.9392,2.348173,0.0530333512510839
"B","2015-01-11T10:00:00Z",0,11.6397999999999,1.811565,0.0440595457155864
"B","2015-01-11T11:00:00Z",0,11.8689,3.117873,0.0955857834329751
"B","2015-01-11T12:00:00Z",0,12.4738,3.44305,0.098312463699131
"B","2015-01-11T13:00:00Z",0,13.2616000000001,2.99298,0.0529018736770053
"B","2015-01-11T14:00:00Z",0,13.9262,4.050646,0.139734812558259
"B","2015-01-11T15:00:00Z",0,13.7614,4.292559,0.167363262279672
"B","2015-01-11T16:00:00Z",0,13.6103,4.000013,0.137905917874754
"B","2015-01-11T17:00:00Z",0,13.6022999999998,3.398042,0.103902511969544
"B","2015-01-11T18:00:00Z",0,14.2041999999999,3.769351,0.121127512933144
"B","2015-01-11T19:00:00Z",0,14.0328999999999,4.185667,0.147816456743878
"B","2015-01-11T20:00:00Z",0,14.7352999999999,3.926875,0.110545313497905
"B","2015-01-11T21:00:00Z",0,14.8968,3.735597,0.120163324582887
"B","2015-01-11T22:00:00Z",0,15.3035999999999,4.478212,0.148359998288868
